country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2023-W03,national,PL,Poland,2162,27229,37654247,72.31322406,7.940063902,TESSy COVID-19
Poland,PL,2023-W04,national,PL,Poland,2875,25508,37654247,67.74269049,11.27097381,TESSy COVID-19
Poland,PL,2023-W05,national,PL,Poland,4826,34792,37654247,92.39860779,13.87100483,TESSy COVID-19
Poland,PL,2023-W06,national,PL,Poland,6721,33886,37654247,89.9925047,19.8341498,TESSy COVID-19
Poland,PL,2023-W07,national,PL,Poland,10673,40476,37654247,107.4938506,26.36871232,TESSy COVID-19
Poland,PL,2023-W08,national,PL,Poland,15113,48685,37654247,129.2948442,31.04241553,TESSy COVID-19
Poland,PL,2023-W09,national,PL,Poland,17065,51833,37654247,137.6551229,32.92304131,TESSy COVID-19
Poland,PL,2023-W10,national,PL,Poland,20461,60117,37654247,159.6552973,34.03529784,TESSy COVID-19
Poland,PL,2023-W11,national,PL,Poland,20196,64488,37654247,171.2635496,31.31745441,TESSy COVID-19
Poland,PL,2023-W12,national,PL,Poland,15311,57158,37654247,151.796954,26.7871514,TESSy COVID-19
Poland,PL,2023-W13,national,PL,Poland,9256,45334,37654247,120.3954497,20.4173468,TESSy COVID-19
Poland,PL,2023-W14,national,PL,Poland,6244,38081,37654247,101.1333463,16.39662824,TESSy COVID-19
Poland,PL,2023-W15,national,PL,Poland,4660,32879,37654247,87.31817157,14.17318045,TESSy COVID-19
Poland,PL,2023-W16,national,PL,Poland,3182,30503,37654247,81.00812639,10.43176081,TESSy COVID-19
Poland,PL,2023-W17,national,PL,Poland,1878,26146,37654247,69.43705447,7.182743058,TESSy COVID-19
Poland,PL,2023-W18,national,PL,Poland,913,17273,37654247,45.87264751,5.285706015,TESSy COVID-19
Poland,PL,2023-W19,national,PL,Poland,787,19721,37654247,52.37390619,3.990669844,TESSy COVID-19
Poland,PL,2023-W20,national,PL,Poland,661,17875,37654247,47.47140475,3.697902098,TESSy COVID-19
Portugal,PT,2020-W01,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W02,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W03,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W04,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W05,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W06,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W07,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W08,national,PT,Portugal,1,NA,10352042,NA,NA,NA
Portugal,PT,2020-W09,national,PT,Portugal,1,NA,10352042,NA,NA,NA
Portugal,PT,2020-W10,national,PT,Portugal,27,NA,10352042,NA,NA,NA
Portugal,PT,2020-W11,national,PT,Portugal,289,NA,10352042,NA,NA,NA
Portugal,PT,2020-W12,national,PT,Portugal,1408,NA,10352042,NA,NA,NA
Portugal,PT,2020-W13,national,PT,Portugal,3729,NA,10352042,NA,NA,NA
Portugal,PT,2020-W14,national,PT,Portugal,5042,NA,10352042,NA,NA,NA
Portugal,PT,2020-W15,national,PT,Portugal,4433,NA,10352042,NA,NA,NA
Portugal,PT,2020-W16,national,PT,Portugal,4242,NA,10352042,NA,NA,NA
Portugal,PT,2020-W17,national,PT,Portugal,3181,NA,10352042,NA,NA,NA
Portugal,PT,2020-W18,national,PT,Portugal,2370,NA,10352042,NA,NA,NA
Portugal,PT,2020-W19,national,PT,Portugal,2323,NA,10352042,NA,NA,NA
Portugal,PT,2020-W20,national,PT,Portugal,1851,NA,10352042,NA,NA,NA
Portugal,PT,2020-W21,national,PT,Portugal,2008,NA,10352042,NA,NA,NA
Portugal,PT,2020-W22,national,PT,Portugal,1961,NA,10352042,NA,NA,NA
Portugal,PT,2020-W23,national,PT,Portugal,2103,NA,10352042,NA,NA,NA
Portugal,PT,2020-W24,national,PT,Portugal,1962,NA,10352042,NA,NA,NA
Portugal,PT,2020-W25,national,PT,Portugal,2468,NA,10352042,NA,NA,NA
Portugal,PT,2020-W26,national,PT,Portugal,2680,NA,10352042,NA,NA,NA
Portugal,PT,2020-W27,national,PT,Portugal,2446,NA,10352042,NA,NA,NA
Portugal,PT,2020-W28,national,PT,Portugal,2571,NA,10352042,NA,NA,NA
Portugal,PT,2020-W29,national,PT,Portugal,2130,NA,10352042,NA,NA,NA
Portugal,PT,2020-W30,national,PT,Portugal,1710,NA,10352042,NA,NA,NA
Portugal,PT,2020-W31,national,PT,Portugal,1445,NA,10352042,NA,NA,NA
Portugal,PT,2020-W32,national,PT,Portugal,1487,NA,10352042,NA,NA,NA
Portugal,PT,2020-W33,national,PT,Portugal,1601,NA,10352042,NA,NA,NA
Portugal,PT,2020-W34,national,PT,Portugal,1529,NA,10352042,NA,NA,NA
Portugal,PT,2020-W35,national,PT,Portugal,2325,NA,10352042,NA,NA,NA
Portugal,PT,2020-W36,national,PT,Portugal,2562,NA,10352042,NA,NA,NA
Portugal,PT,2020-W37,national,PT,Portugal,3819,NA,10352042,NA,NA,NA
Portugal,PT,2020-W38,national,PT,Portugal,4518,NA,10352042,NA,NA,NA
Portugal,PT,2020-W39,national,PT,Portugal,4815,NA,10352042,NA,NA,NA
Portugal,PT,2020-W40,national,PT,Portugal,5384,NA,10352042,NA,NA,NA
Portugal,PT,2020-W41,national,PT,Portugal,7511,NA,10352042,NA,NA,NA
Portugal,PT,2020-W42,national,PT,Portugal,12990,NA,10352042,NA,NA,NA
Portugal,PT,2020-W43,national,PT,Portugal,17469,NA,10352042,NA,NA,NA
Portugal,PT,2020-W44,national,PT,Portugal,23292,NA,10352042,NA,NA,NA
Portugal,PT,2020-W45,national,PT,Portugal,32327,NA,10352042,NA,NA,NA
Portugal,PT,2020-W46,national,PT,Portugal,34593,NA,10352042,NA,NA,NA
Portugal,PT,2020-W47,national,PT,Portugal,36898,NA,10352042,NA,NA,NA
Portugal,PT,2020-W48,national,PT,Portugal,33316,NA,10352042,NA,NA,NA
Portugal,PT,2020-W49,national,PT,Portugal,26468,NA,10352042,NA,NA,NA
Portugal,PT,2020-W50,national,PT,Portugal,25958,NA,10352042,NA,NA,NA
Portugal,PT,2020-W51,national,PT,Portugal,26188,NA,10352042,NA,NA,NA
Portugal,PT,2020-W52,national,PT,Portugal,20121,NA,10352042,NA,NA,NA
Portugal,PT,2020-W53,national,PT,Portugal,32521,NA,10352042,NA,NA,NA
Portugal,PT,2021-W01,national,PT,Portugal,53141,NA,10352042,NA,NA,NA
Portugal,PT,2021-W02,national,PT,Portugal,62217,NA,10352042,NA,NA,NA
Portugal,PT,2021-W03,national,PT,Portugal,81746,NA,10352042,NA,NA,NA
Portugal,PT,2021-W04,national,PT,Portugal,78872,NA,10352042,NA,NA,NA
Portugal,PT,2021-W05,national,PT,Portugal,44490,NA,10352042,NA,NA,NA
Portugal,PT,2021-W06,national,PT,Portugal,22838,NA,10352042,NA,NA,NA
Portugal,PT,2021-W07,national,PT,Portugal,13861,NA,10352042,NA,NA,NA
Portugal,PT,2021-W08,national,PT,Portugal,8805,NA,10352042,NA,NA,NA
Portugal,PT,2021-W09,national,PT,Portugal,8800,NA,10352042,NA,NA,NA
Portugal,PT,2021-W10,national,PT,Portugal,7521,NA,10352042,NA,NA,NA
Portugal,PT,2021-W11,national,PT,Portugal,4775,NA,10352042,NA,NA,NA
Portugal,PT,2021-W12,national,PT,Portugal,4930,NA,10352042,NA,NA,NA
Portugal,PT,2021-W13,national,PT,Portugal,4327,NA,10352042,NA,NA,NA
Portugal,PT,2021-W14,national,PT,Portugal,4480,NA,10352042,NA,NA,NA
Portugal,PT,2021-W15,national,PT,Portugal,4180,NA,10352042,NA,NA,NA
Portugal,PT,2021-W16,national,PT,Portugal,4126,NA,10352042,NA,NA,NA
Portugal,PT,2021-W17,national,PT,Portugal,3760,NA,10352042,NA,NA,NA
Portugal,PT,2021-W18,national,PT,Portugal,3480,NA,10352042,NA,NA,NA
Portugal,PT,2021-W19,national,PT,Portugal,3228,NA,10352042,NA,NA,NA
Portugal,PT,2021-W20,national,PT,Portugal,3653,NA,10352042,NA,NA,NA
Portugal,PT,2021-W21,national,PT,Portugal,3887,NA,10352042,NA,NA,NA
Portugal,PT,2021-W22,national,PT,Portugal,4287,NA,10352042,NA,NA,NA
Portugal,PT,2021-W23,national,PT,Portugal,5134,NA,10352042,NA,NA,NA
Portugal,PT,2021-W24,national,PT,Portugal,7841,NA,10352042,NA,NA,NA
Portugal,PT,2021-W25,national,PT,Portugal,9702,NA,10352042,NA,NA,NA
Portugal,PT,2021-W26,national,PT,Portugal,14647,NA,10352042,NA,NA,NA
Portugal,PT,2021-W27,national,PT,Portugal,19519,NA,10352042,NA,NA,NA
Portugal,PT,2021-W28,national,PT,Portugal,25796,NA,10352042,NA,NA,NA
Portugal,PT,2021-W29,national,PT,Portugal,23120,NA,10352042,NA,NA,NA
Portugal,PT,2021-W30,national,PT,Portugal,18711,NA,10352042,NA,NA,NA
Portugal,PT,2021-W31,national,PT,Portugal,16064,NA,10352042,NA,NA,NA
Portugal,PT,2021-W32,national,PT,Portugal,16541,NA,10352042,NA,NA,NA
Portugal,PT,2021-W33,national,PT,Portugal,16302,NA,10352042,NA,NA,NA
Portugal,PT,2021-W34,national,PT,Portugal,16164,NA,10352042,NA,NA,NA
Portugal,PT,2021-W35,national,PT,Portugal,12556,NA,10352042,NA,NA,NA
Portugal,PT,2021-W36,national,PT,Portugal,9017,NA,10352042,NA,NA,NA
Portugal,PT,2021-W37,national,PT,Portugal,6887,NA,10352042,NA,NA,NA
Portugal,PT,2021-W38,national,PT,Portugal,6190,NA,10352042,NA,NA,NA
Portugal,PT,2021-W39,national,PT,Portugal,4754,NA,10352042,NA,NA,NA
Portugal,PT,2021-W40,national,PT,Portugal,4541,NA,10352042,NA,NA,NA
Portugal,PT,2021-W41,national,PT,Portugal,4983,NA,10352042,NA,NA,NA
Portugal,PT,2021-W42,national,PT,Portugal,5451,NA,10352042,NA,NA,NA
Portugal,PT,2021-W43,national,PT,Portugal,5881,NA,10352042,NA,NA,NA
Portugal,PT,2021-W44,national,PT,Portugal,6945,NA,10352042,NA,NA,NA
Portugal,PT,2021-W45,national,PT,Portugal,9963,NA,10352042,NA,NA,NA
Portugal,PT,2021-W46,national,PT,Portugal,14942,NA,10352042,NA,NA,NA
Portugal,PT,2021-W47,national,PT,Portugal,20269,NA,10352042,NA,NA,NA
Portugal,PT,2021-W48,national,PT,Portugal,23864,NA,10352042,NA,NA,NA
Portugal,PT,2021-W49,national,PT,Portugal,27411,NA,10352042,NA,NA,NA
Portugal,PT,2021-W50,national,PT,Portugal,31702,NA,10352042,NA,NA,NA
Portugal,PT,2021-W51,national,PT,Portugal,56585,NA,10352042,NA,NA,NA
Portugal,PT,2021-W52,national,PT,Portugal,149516,NA,10352042,NA,NA,NA
Portugal,PT,2022-W01,national,PT,Portugal,236154,NA,10352042,NA,NA,NA
Portugal,PT,2022-W02,national,PT,Portugal,264064,NA,10352042,NA,NA,NA
Portugal,PT,2022-W03,national,PT,Portugal,367370,NA,10352042,NA,NA,NA
Portugal,PT,2022-W04,national,PT,Portugal,405308,NA,10352042,NA,NA,NA
Portugal,PT,2022-W05,national,PT,Portugal,308066,NA,10352042,NA,NA,NA
Portugal,PT,2022-W06,national,PT,Portugal,169684,NA,10352042,NA,NA,NA
Portugal,PT,2022-W07,national,PT,Portugal,105841,NA,10352042,NA,NA,NA
Portugal,PT,2022-W08,national,PT,Portugal,80116,NA,10352042,NA,NA,NA
Portugal,PT,2022-W09,national,PT,Portugal,82396,NA,10352042,NA,NA,NA
Portugal,PT,2022-W10,national,PT,Portugal,85849,NA,10352042,NA,NA,NA
Portugal,PT,2022-W11,national,PT,Portugal,81410,NA,10352042,NA,NA,NA
Portugal,PT,2022-W12,national,PT,Portugal,77151,NA,10352042,NA,NA,NA
Portugal,PT,2022-W13,national,PT,Portugal,68350,NA,10352042,NA,NA,NA
Portugal,PT,2022-W14,national,PT,Portugal,63376,NA,10352042,NA,NA,NA
Portugal,PT,2022-W15,national,PT,Portugal,63992,NA,10352042,NA,NA,NA
Portugal,PT,2022-W16,national,PT,Portugal,70502,NA,10352042,NA,NA,NA
Portugal,PT,2022-W17,national,PT,Portugal,74484,NA,10352042,NA,NA,NA
Portugal,PT,2022-W18,national,PT,Portugal,100853,NA,10352042,NA,NA,NA
Portugal,PT,2022-W19,national,PT,Portugal,159985,NA,10352042,NA,NA,NA
Portugal,PT,2022-W20,national,PT,Portugal,190558,NA,10352042,NA,NA,NA
Portugal,PT,2022-W21,national,PT,Portugal,175856,NA,10352042,NA,NA,NA
Portugal,PT,2022-W22,national,PT,Portugal,165487,NA,10352042,NA,NA,NA
Portugal,PT,2022-W23,national,PT,Portugal,118054,NA,10352042,NA,NA,NA
Portugal,PT,2022-W24,national,PT,Portugal,100695,NA,10352042,NA,NA,NA
Portugal,PT,2022-W25,national,PT,Portugal,75069,NA,10352042,NA,NA,NA
Portugal,PT,2022-W26,national,PT,Portugal,66645,NA,10352042,NA,NA,NA
Portugal,PT,2022-W27,national,PT,Portugal,53127,NA,10352042,NA,NA,NA
Portugal,PT,2022-W28,national,PT,Portugal,36790,NA,10352042,NA,NA,NA
Portugal,PT,2022-W29,national,PT,Portugal,30275,NA,10352042,NA,NA,NA
Portugal,PT,2022-W30,national,PT,Portugal,22107,NA,10352042,NA,NA,NA
Portugal,PT,2022-W31,national,PT,Portugal,19205,NA,10352042,NA,NA,NA
Portugal,PT,2022-W32,national,PT,Portugal,17648,NA,10352042,NA,NA,NA
Portugal,PT,2022-W33,national,PT,Portugal,16000,NA,10352042,NA,NA,NA
Portugal,PT,2022-W34,national,PT,Portugal,18011,NA,10352042,NA,NA,NA
Portugal,PT,2022-W35,national,PT,Portugal,16639,NA,10352042,NA,NA,NA
Portugal,PT,2022-W36,national,PT,Portugal,15960,NA,10352042,NA,NA,NA
Portugal,PT,2022-W37,national,PT,Portugal,17358,NA,10352042,NA,NA,NA
Portugal,PT,2022-W38,national,PT,Portugal,19260,NA,10352042,NA,NA,NA
Portugal,PT,2022-W39,national,PT,Portugal,17511,NA,10352042,NA,NA,NA
Portugal,PT,2022-W40,national,PT,Portugal,6470,NA,10352042,NA,NA,NA
Portugal,PT,2022-W41,national,PT,Portugal,7054,NA,10352042,NA,NA,NA
Portugal,PT,2022-W42,national,PT,Portugal,7737,NA,10352042,NA,NA,NA
Portugal,PT,2022-W43,national,PT,Portugal,5800,NA,10352042,NA,NA,NA
Portugal,PT,2022-W44,national,PT,Portugal,5302,NA,10352042,NA,NA,NA
Portugal,PT,2022-W45,national,PT,Portugal,6044,NA,10352042,NA,NA,NA
Portugal,PT,2022-W46,national,PT,Portugal,6089,NA,10352042,NA,NA,NA
Portugal,PT,2022-W47,national,PT,Portugal,5124,NA,10352042,NA,NA,NA
Portugal,PT,2022-W48,national,PT,Portugal,3967,NA,10352042,NA,NA,NA
Portugal,PT,2022-W49,national,PT,Portugal,3372,NA,10352042,NA,NA,NA
Portugal,PT,2022-W50,national,PT,Portugal,3442,NA,10352042,NA,NA,NA
Portugal,PT,2022-W51,national,PT,Portugal,2540,NA,10352042,NA,NA,NA
Portugal,PT,2022-W52,national,PT,Portugal,2399,NA,10352042,NA,NA,NA
Portugal,PT,2023-W01,national,PT,Portugal,2154,NA,10352042,NA,NA,NA
Portugal,PT,2023-W02,national,PT,Portugal,1855,NA,10352042,NA,NA,NA
Portugal,PT,2023-W03,national,PT,Portugal,1333,NA,10352042,NA,NA,NA
Portugal,PT,2023-W04,national,PT,Portugal,1244,NA,10352042,NA,NA,NA
Portugal,PT,2023-W05,national,PT,Portugal,1074,NA,10352042,NA,NA,NA
Portugal,PT,2023-W06,national,PT,Portugal,1647,NA,10352042,NA,NA,NA
Portugal,PT,2023-W07,national,PT,Portugal,1544,NA,10352042,NA,NA,NA
Portugal,PT,2023-W08,national,PT,Portugal,1568,NA,10352042,NA,NA,NA
Portugal,PT,2023-W09,national,PT,Portugal,1584,NA,10352042,NA,NA,NA
Portugal,PT,2023-W10,national,PT,Portugal,1609,NA,10352042,NA,NA,NA
Portugal,PT,2023-W11,national,PT,Portugal,1738,NA,10352042,NA,NA,NA
Portugal,PT,2023-W12,national,PT,Portugal,1618,NA,10352042,NA,NA,NA
Portugal,PT,2023-W13,national,PT,Portugal,1592,NA,10352042,NA,NA,NA
Portugal,PT,2023-W14,national,PT,Portugal,1369,NA,10352042,NA,NA,NA
Portugal,PT,2023-W15,national,PT,Portugal,1788,NA,10352042,NA,NA,NA
Portugal,PT,2023-W16,national,PT,Portugal,1531,NA,10352042,NA,NA,NA
Portugal,PT,2023-W17,national,PT,Portugal,1301,NA,10352042,NA,NA,NA
Portugal,PT,2023-W18,national,PT,Portugal,1381,NA,10352042,NA,NA,NA
Portugal,PT,2023-W19,national,PT,Portugal,1344,7985,10352042,77.13454022,16.83155917,TESSy COVID-19
Portugal,PT,2023-W20,national,PT,Portugal,1636,8178,10352042,78.99890669,20.00489117,TESSy COVID-19
Romania,RO,2020-W01,national,RO,Romania,NA,2,19042455,0.010502847,NA,TESSy COVID-19
Romania,RO,2020-W02,national,RO,Romania,NA,4,19042455,0.021005695,NA,TESSy COVID-19
Romania,RO,2020-W03,national,RO,Romania,NA,NA,19042455,NA,NA,NA
Romania,RO,2020-W04,national,RO,Romania,NA,NA,19042455,NA,NA,NA
Romania,RO,2020-W05,national,RO,Romania,NA,NA,19042455,NA,NA,NA
Romania,RO,2020-W06,national,RO,Romania,NA,1,19042455,0.005251424,NA,TESSy COVID-19
Romania,RO,2020-W07,national,RO,Romania,NA,29,19042455,0.152291288,NA,TESSy COVID-19
Romania,RO,2020-W08,national,RO,Romania,NA,4,19042455,0.021005695,NA,TESSy COVID-19
Romania,RO,2020-W09,national,RO,Romania,3,6,19042455,0.031508542,50,TESSy COVID-19
Romania,RO,2020-W10,national,RO,Romania,14,29,19042455,0.152291288,48.27586207,TESSy COVID-19
Romania,RO,2020-W11,national,RO,Romania,177,929,19042455,4.878572642,19.05274489,TESSy COVID-19
Romania,RO,2020-W12,national,RO,Romania,407,456,19042455,2.394649219,89.25438596,TESSy COVID-19
Romania,RO,2020-W13,national,RO,Romania,1409,1684,19042455,8.843397556,83.66983373,TESSy COVID-19
Romania,RO,2020-W14,national,RO,Romania,2210,2794,19042455,14.67247789,79.09806729,TESSy COVID-19
Romania,RO,2020-W15,national,RO,Romania,2541,3825,19042455,20.08669575,66.43137255,TESSy COVID-19
Romania,RO,2020-W16,national,RO,Romania,2469,4257,19042455,22.3553108,57.99859056,TESSy COVID-19
Romania,RO,2020-W17,national,RO,Romania,2411,4596,19042455,24.13554345,52.4586597,TESSy COVID-19
Romania,RO,2020-W18,national,RO,Romania,2237,6407,19042455,33.64587182,34.91493679,TESSy COVID-19
Romania,RO,2020-W19,national,RO,Romania,1784,6487,19042455,34.06598571,27.50115616,TESSy COVID-19
Romania,RO,2020-W20,national,RO,Romania,1461,5599,19042455,29.40272145,26.09394535,TESSy COVID-19
Romania,RO,2020-W21,national,RO,Romania,1398,5028,19042455,26.4041585,27.80429594,TESSy COVID-19
Romania,RO,2020-W22,national,RO,Romania,1134,4276,19042455,22.45508786,26.52011225,TESSy COVID-19
Romania,RO,2020-W23,national,RO,Romania,1250,3961,19042455,20.80088938,31.55768745,TESSy COVID-19
Romania,RO,2020-W24,national,RO,Romania,1692,5034,19042455,26.43566704,33.61144219,TESSy COVID-19
Romania,RO,2020-W25,national,RO,Romania,2017,5167,19042455,27.1341064,39.03619121,TESSy COVID-19
Romania,RO,2020-W26,national,RO,Romania,2430,5714,19042455,30.00663517,42.52712636,TESSy COVID-19
Romania,RO,2020-W27,national,RO,Romania,2736,5165,19042455,27.12360355,52.97192643,TESSy COVID-19
Romania,RO,2020-W28,national,RO,Romania,4038,6818,19042455,35.80420697,59.22557935,TESSy COVID-19
Romania,RO,2020-W29,national,RO,Romania,5778,8466,19042455,44.45855327,68.24946846,TESSy COVID-19
Romania,RO,2020-W30,national,RO,Romania,8133,12587,19042455,66.09967045,64.61428458,TESSy COVID-19
Romania,RO,2020-W31,national,RO,Romania,8303,14722,19042455,77.3114601,56.39858715,TESSy COVID-19
Romania,RO,2020-W32,national,RO,Romania,8368,18128,19042455,95.19780932,46.16063548,TESSy COVID-19
Romania,RO,2020-W33,national,RO,Romania,8157,19250,19042455,101.0899067,42.37402597,TESSy COVID-19
Romania,RO,2020-W34,national,RO,Romania,8021,15789,19042455,82.91472922,50.8011907,TESSy COVID-19
Romania,RO,2020-W35,national,RO,Romania,8139,14451,19042455,75.88832427,56.32136184,TESSy COVID-19
Romania,RO,2020-W36,national,RO,Romania,8387,16193,19042455,85.03630441,51.79398506,TESSy COVID-19
Romania,RO,2020-W37,national,RO,Romania,8406,13997,19042455,73.5041779,60.05572623,TESSy COVID-19
Romania,RO,2020-W38,national,RO,Romania,9795,15255,19042455,80.11046895,64.20845624,TESSy COVID-19
Romania,RO,2020-W39,national,RO,Romania,10722,16913,19042455,88.81732949,63.39502158,TESSy COVID-19
Romania,RO,2020-W40,national,RO,Romania,14143,19500,19042455,102.4027627,72.52820513,TESSy COVID-19
Romania,RO,2020-W41,national,RO,Romania,21397,27291,19042455,143.3166049,78.40313657,TESSy COVID-19
Romania,RO,2020-W42,national,RO,Romania,26115,33734,19042455,177.151528,77.41447797,TESSy COVID-19
Romania,RO,2020-W43,national,RO,Romania,30747,39311,19042455,206.4387181,78.21474905,TESSy COVID-19
Romania,RO,2020-W44,national,RO,Romania,41857,64028,19042455,336.2381584,65.37296183,TESSy COVID-19
Romania,RO,2020-W45,national,RO,Romania,53582,199143,19042455,1045.784275,26.90629347,TESSy COVID-19
Romania,RO,2020-W46,national,RO,Romania,56981,211170,19042455,1108.943148,26.98347303,TESSy COVID-19
Romania,RO,2020-W47,national,RO,Romania,57962,203996,19042455,1071.269435,28.41330222,TESSy COVID-19
Romania,RO,2020-W48,national,RO,Romania,51773,194781,19042455,1022.877565,26.58010792,TESSy COVID-19
Romania,RO,2020-W49,national,RO,Romania,42839,155328,19042455,815.6931446,27.57970231,TESSy COVID-19
Romania,RO,2020-W50,national,RO,Romania,40758,171027,19042455,898.1352457,23.83132488,TESSy COVID-19
Romania,RO,2020-W51,national,RO,Romania,33674,153394,19042455,805.5368911,21.95261875,TESSy COVID-19
Romania,RO,2020-W52,national,RO,Romania,23896,113824,19042455,597.7380543,20.99381501,TESSy COVID-19
Romania,RO,2020-W53,national,RO,Romania,24961,109562,19042455,575.3564863,22.78253409,TESSy COVID-19
Romania,RO,2021-W01,national,RO,Romania,29408,200481,19042455,1052.81068,14.66872172,TESSy COVID-19
Romania,RO,2021-W02,national,RO,Romania,20757,176013,19042455,924.3188444,11.79287894,TESSy COVID-19
Romania,RO,2021-W03,national,RO,Romania,17384,173182,19042455,909.4520638,10.03799471,TESSy COVID-19
Romania,RO,2021-W04,national,RO,Romania,17240,183182,19042455,961.9663011,9.411405051,TESSy COVID-19
Romania,RO,2021-W05,national,RO,Romania,16659,182563,19042455,958.7156698,9.125069154,TESSy COVID-19
Romania,RO,2021-W06,national,RO,Romania,16497,180707,19042455,948.9690274,9.129142756,TESSy COVID-19
Romania,RO,2021-W07,national,RO,Romania,18404,197638,19042455,1037.880882,9.311974418,TESSy COVID-19
Romania,RO,2021-W08,national,RO,Romania,23065,201938,19042455,1060.462005,11.42182254,TESSy COVID-19
Romania,RO,2021-W09,national,RO,Romania,27211,207116,19042455,1087.653877,13.13804824,TESSy COVID-19
Romania,RO,2021-W10,national,RO,Romania,32560,217662,19042455,1143.035391,14.95897309,TESSy COVID-19
Romania,RO,2021-W11,national,RO,Romania,38122,228500,19042455,1199.950322,16.68358862,TESSy COVID-19
Romania,RO,2021-W12,national,RO,Romania,39494,235791,19042455,1238.238452,16.74957908,TESSy COVID-19
Romania,RO,2021-W13,national,RO,Romania,37266,237413,19042455,1246.756261,15.69669732,TESSy COVID-19
Romania,RO,2021-W14,national,RO,Romania,30083,228545,19042455,1200.186636,13.16283445,TESSy COVID-19
Romania,RO,2021-W15,national,RO,Romania,22124,214978,19042455,1128.94057,10.29128562,TESSy COVID-19
Romania,RO,2021-W16,national,RO,Romania,16106,206291,19042455,1083.321452,7.807417677,TESSy COVID-19
Romania,RO,2021-W17,national,RO,Romania,10402,168146,19042455,883.0058939,6.186290486,TESSy COVID-19
Romania,RO,2021-W18,national,RO,Romania,8313,199472,19042455,1047.511994,4.167502206,TESSy COVID-19
Romania,RO,2021-W19,national,RO,Romania,5399,201072,19042455,1055.914272,2.685107822,TESSy COVID-19
Romania,RO,2021-W20,national,RO,Romania,3389,187419,19042455,984.2165834,1.80824783,TESSy COVID-19
Romania,RO,2021-W21,national,RO,Romania,1922,184864,19042455,970.7991958,1.039683227,TESSy COVID-19
Romania,RO,2021-W22,national,RO,Romania,1224,171668,19042455,901.5014083,0.713004171,TESSy COVID-19
Romania,RO,2021-W23,national,RO,Romania,841,177612,19042455,932.7158709,0.473504043,TESSy COVID-19
Romania,RO,2021-W24,national,RO,Romania,476,181662,19042455,953.984137,0.26202508,TESSy COVID-19
Romania,RO,2021-W25,national,RO,Romania,393,164234,19042455,862.4623243,0.239292716,TESSy COVID-19
Romania,RO,2021-W26,national,RO,Romania,298,161930,19042455,850.3630441,0.184030136,TESSy COVID-19
Romania,RO,2021-W27,national,RO,Romania,305,159459,19042455,837.386776,0.191271738,TESSy COVID-19
Romania,RO,2021-W28,national,RO,Romania,431,163348,19042455,857.8095629,0.263853858,TESSy COVID-19
Romania,RO,2021-W29,national,RO,Romania,703,168203,19042455,883.3052251,0.417947361,TESSy COVID-19
Romania,RO,2021-W30,national,RO,Romania,1138,184486,19042455,968.8141576,0.616848975,TESSy COVID-19
Romania,RO,2021-W31,national,RO,Romania,1645,188975,19042455,992.3877987,0.870485514,TESSy COVID-19
Romania,RO,2021-W32,national,RO,Romania,2536,208368,19042455,1094.228659,1.217077478,TESSy COVID-19
Romania,RO,2021-W33,national,RO,Romania,3892,229046,19042455,1202.817599,1.69922199,TESSy COVID-19
Romania,RO,2021-W34,national,RO,Romania,6316,247626,19042455,1300.389052,2.550620694,TESSy COVID-19
Romania,RO,2021-W35,national,RO,Romania,9866,270634,19042455,1421.213809,3.645513867,TESSy COVID-19
Romania,RO,2021-W36,national,RO,Romania,16545,277353,19042455,1456.498125,5.965322171,TESSy COVID-19
Romania,RO,2021-W37,national,RO,Romania,30872,295510,19042455,1551.848225,10.44702379,TESSy COVID-19
Romania,RO,2021-W38,national,RO,Romania,48187,367227,19042455,1928.464581,13.12185651,TESSy COVID-19
Romania,RO,2021-W39,national,RO,Romania,76721,443274,19042455,2327.819601,17.3078051,TESSy COVID-19
Romania,RO,2021-W40,national,RO,Romania,91916,426041,19042455,2237.321816,21.57444941,TESSy COVID-19
Romania,RO,2021-W41,national,RO,Romania,101837,433909,19042455,2278.640018,23.4696676,TESSy COVID-19
Romania,RO,2021-W42,national,RO,Romania,103685,435941,19042455,2289.310911,23.7841818,TESSy COVID-19
Romania,RO,2021-W43,national,RO,Romania,81631,416274,19042455,2186.03116,19.60992039,TESSy COVID-19
Romania,RO,2021-W44,national,RO,Romania,54489,368438,19042455,1934.824055,14.78919113,TESSy COVID-19
Romania,RO,2021-W45,national,RO,Romania,31841,309099,19042455,1623.209822,10.30123035,TESSy COVID-19
Romania,RO,2021-W46,national,RO,Romania,19001,279264,19042455,1466.533596,6.803956113,TESSy COVID-19
Romania,RO,2021-W47,national,RO,Romania,13444,266153,19042455,1397.682179,5.051229932,TESSy COVID-19
